Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_086.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_086.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_086.jpg,0,1,0,30.19025
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_154.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_154.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_154.jpg,0,1,0,30.19026
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_221.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_221.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_221.jpg,0,1,0,30.19025
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_289.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_289.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_289.jpg,0,1,0,30.19025
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_357.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_357.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_357.jpg,0,1,0,30.06335
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_428.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_428.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_428.jpg,0,1,0,30.07217
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_500.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_500.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_500.jpg,0,1,0,30.57047
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_566.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_566.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_566.jpg,0,1,0,30.04677
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_636.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_636.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_636.jpg,0,1,0,30.07209
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_711.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_711.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_711.jpg,0,1,0,30.57763
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_776.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_776.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_776.jpg,0,1,0,30.1636
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_845.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_845.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_845.jpg,-0.003472222,1,0,30.18673
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_914.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_914.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_914.jpg,-0.003472222,1,0,30.19023
Z:\Applications\!XXX\IMG\center_2023_04_06_20_33_59_986.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_33_59_986.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_33_59_986.jpg,-0.003472222,1,0,30.19098
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_055.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_055.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_055.jpg,-0.003472222,1,0,30.19057
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_126.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_126.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_126.jpg,-0.003472222,1,0,30.19016
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_197.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_197.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_197.jpg,-0.003472222,1,0,30.18997
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_269.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_269.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_269.jpg,-0.006944445,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_341.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_341.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_341.jpg,-0.01041667,1,0,30.18983
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_413.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_413.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_413.jpg,-0.01736111,1,0,30.18982
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_486.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_486.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_486.jpg,-0.01736111,1,0,30.18983
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_560.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_560.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_560.jpg,-0.01736111,1,0,30.18981
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_632.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_632.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_632.jpg,-0.01736111,1,0,30.18984
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_705.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_705.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_705.jpg,-0.01736111,1,0,30.18984
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_777.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_777.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_777.jpg,-0.01736111,1,0,30.18986
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_852.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_852.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_852.jpg,-0.01388889,1,0,30.18985
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_925.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_925.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_925.jpg,-0.006944445,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_00_999.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_00_999.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_00_999.jpg,-0.003472222,1,0,30.18986
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_074.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_074.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_074.jpg,-0.003472222,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_147.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_147.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_147.jpg,-0.003472222,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_222.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_222.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_222.jpg,-0.003472222,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_297.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_297.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_297.jpg,-0.003472222,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_372.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_372.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_372.jpg,-0.003472222,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_447.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_447.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_447.jpg,0.003472222,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_522.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_522.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_522.jpg,0.006944445,1,0,30.18986
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_595.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_595.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_595.jpg,0.006944445,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_671.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_671.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_671.jpg,0.006944445,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_746.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_746.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_746.jpg,0.006944445,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_821.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_821.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_821.jpg,0.006944445,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_897.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_897.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_897.jpg,0.006944445,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_01_971.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_01_971.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_01_971.jpg,0.003472222,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_046.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_046.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_046.jpg,0,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_122.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_122.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_122.jpg,0,1,0,30.18986
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_197.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_197.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_197.jpg,-0.003472222,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_273.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_273.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_273.jpg,-0.003472222,1,0,30.18986
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_349.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_349.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_349.jpg,-0.003472222,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_423.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_423.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_423.jpg,-0.006944445,1,0,30.18985
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_499.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_499.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_499.jpg,-0.01041667,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_575.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_575.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_575.jpg,-0.01041667,1,0,30.18986
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_652.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_652.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_652.jpg,-0.01041667,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_729.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_729.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_729.jpg,-0.01041667,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_805.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_805.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_805.jpg,-0.01041667,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_882.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_882.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_882.jpg,-0.01041667,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_02_957.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_02_957.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_02_957.jpg,-0.01041667,1,0,30.18987
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_034.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_034.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_034.jpg,-0.01041667,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_111.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_111.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_111.jpg,-0.01041667,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_187.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_187.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_187.jpg,-0.01041667,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_264.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_264.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_264.jpg,-0.006944445,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_341.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_341.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_341.jpg,-0.006944445,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_416.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_416.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_416.jpg,-0.006944445,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_494.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_494.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_494.jpg,-0.003472222,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_572.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_572.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_572.jpg,0.003472222,1,0,30.18988
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_649.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_649.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_649.jpg,0.003472222,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_726.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_726.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_726.jpg,0.003472222,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_804.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_804.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_804.jpg,0.003472222,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_882.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_882.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_882.jpg,0.003472222,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_03_958.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_03_958.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_03_958.jpg,0.003472222,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_035.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_035.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_035.jpg,0.003472222,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_112.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_112.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_112.jpg,0.003472222,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_188.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_188.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_188.jpg,0,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_266.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_266.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_266.jpg,0,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_342.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_342.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_342.jpg,-0.003472222,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_421.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_421.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_421.jpg,-0.006944445,1,0,30.18989
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_498.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_498.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_498.jpg,-0.006944445,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_576.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_576.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_576.jpg,-0.006944445,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_652.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_652.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_652.jpg,-0.006944445,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_729.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_729.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_729.jpg,-0.006944445,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_806.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_806.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_806.jpg,-0.006944445,1,0,30.18991
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_885.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_885.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_885.jpg,-0.01041667,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_04_963.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_04_963.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_04_963.jpg,-0.01041667,1,0,30.1899
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_041.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_041.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_041.jpg,-0.01041667,1,0,30.18994
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_120.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_120.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_120.jpg,-0.01041667,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_198.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_198.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_198.jpg,-0.01041667,1,0,30.18993
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_279.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_279.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_279.jpg,-0.006944445,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_358.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_358.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_358.jpg,-0.003472222,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_437.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_437.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_437.jpg,-0.003472222,1,0,30.18995
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_518.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_518.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_518.jpg,-0.003472222,1,0,30.18996
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_599.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_599.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_599.jpg,-0.003472222,1,0,30.18992
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_678.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_678.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_678.jpg,-0.006944445,1,0,30.18993
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_758.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_758.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_758.jpg,-0.006944445,1,0,30.18993
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_837.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_837.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_837.jpg,-0.006944445,1,0,30.18993
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_917.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_917.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_917.jpg,-0.006944445,1,0,30.18994
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_05_996.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_05_996.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_05_996.jpg,-0.006944445,1,0,30.18993
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_06_077.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_06_077.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_06_077.jpg,-0.006944445,1,0,30.18994
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_06_156.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_06_156.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_06_156.jpg,-0.006944445,1,0,30.18996
Z:\Applications\!XXX\IMG\center_2023_04_06_20_34_06_237.jpg,Z:\Applications\!XXX\IMG\left_2023_04_06_20_34_06_237.jpg,Z:\Applications\!XXX\IMG\right_2023_04_06_20_34_06_237.jpg,-0.006944445,1,0,30.18997
